Case ID,Date,Country Code,New Cases,Cumulative Cases,New Deaths,Cumulative Deaths
TT53551,2022-03-13,TT,2420.0,132383.0,24.0,3676.0
TT53552,2022-03-20,TT,2062.0,134445.0,28.0,3704.0
TT53553,2022-03-27,TT,2116.0,136561.0,25.0,3729.0
TT53554,2022-04-03,TT,1598.0,138159.0,25.0,3754.0
TT53555,2022-04-10,TT,1814.0,139973.0,20.0,3774.0
TT53556,2022-04-17,TT,1880.0,141853.0,24.0,3798.0
TT53557,2022-04-24,TT,2031.0,143884.0,13.0,3811.0
TT53558,2022-05-01,TT,3566.0,147450.0,13.0,3824.0
TT53559,2022-05-08,TT,3031.0,150481.0,21.0,3845.0
TT53560,2022-05-15,TT,2990.0,153471.0,21.0,3866.0
TT53561,2022-05-22,TT,3892.0,157363.0,24.0,3890.0
TT53562,2022-05-29,TT,3130.0,160493.0,13.0,3903.0
TT53563,2022-06-05,TT,1948.0,162441.0,24.0,3927.0
TT53564,2022-06-12,TT,1874.0,164315.0,29.0,3956.0
TT53565,2022-06-19,TT,1285.0,165600.0,17.0,3973.0
TT53566,2022-06-26,TT,976.0,166576.0,24.0,3997.0
TT53567,2022-07-03,TT,724.0,167300.0,15.0,4012.0
TT53568,2022-07-10,TT,739.0,168039.0,12.0,4024.0
TT53569,2022-07-17,TT,989.0,169028.0,12.0,4036.0
TT53570,2022-07-24,TT,902.0,169930.0,5.0,4041.0
TT53571,2022-07-31,TT,1242.0,171172.0,7.0,4048.0
TT53572,2022-08-07,TT,1404.0,172576.0,17.0,4065.0
TT53573,2022-08-14,TT,1976.0,174552.0,6.0,4071.0
TT53574,2022-08-21,TT,1916.0,176468.0,21.0,4092.0
TT53575,2022-08-28,TT,1643.0,178111.0,31.0,4123.0
TT53576,2022-09-04,TT,1346.0,179457.0,27.0,4150.0
TT53577,2022-09-11,TT,1515.0,180972.0,16.0,4166.0
TT53578,2022-09-18,TT,1071.0,182043.0,18.0,4184.0
TT53579,2022-09-25,TT,554.0,182597.0,11.0,4195.0
TT53580,2022-10-02,TT,584.0,183181.0,12.0,4207.0
TT53581,2022-10-09,TT,643.0,183824.0,17.0,4224.0
TT53582,2022-10-16,TT,437.0,184261.0,11.0,4235.0
TT53583,2022-10-23,TT,263.0,184524.0,6.0,4241.0
TT53584,2022-10-30,TT,189.0,184713.0,8.0,4249.0
TT53585,2022-11-06,TT,141.0,184854.0,6.0,4255.0
TT53586,2022-11-13,TT,95.0,184949.0,2.0,4257.0
TT53587,2022-11-20,TT,145.0,185094.0,6.0,4263.0
TT53588,2022-11-27,TT,143.0,185237.0,3.0,4266.0
TT53589,2022-12-04,TT,140.0,185377.0,1.0,4267.0
TT53590,2022-12-11,TT,151.0,185528.0,1.0,4268.0
TT53591,2022-12-18,TT,180.0,185708.0,3.0,4271.0
TT53592,2022-12-25,TT,174.0,185882.0,6.0,4277.0
TT53593,2023-01-01,TT,151.0,186033.0,6.0,4283.0
TT53594,2023-01-08,TT,246.0,186279.0,6.0,4289.0
TT53595,2023-01-15,TT,406.0,186685.0,8.0,4297.0
TT53596,2023-01-22,TT,519.0,187204.0,12.0,4309.0
TT53597,2023-01-29,TT,381.0,187585.0,10.0,4319.0
TT53598,2023-02-05,TT,323.0,187908.0,7.0,4326.0
TT53599,2023-02-12,TT,291.0,188199.0,5.0,4331.0
TT53600,2023-02-19,TT,312.0,188511.0,5.0,4336.0
TT53601,2023-02-26,TT,226.0,188737.0,3.0,4339.0
TT53602,2023-03-05,TT,559.0,189296.0,8.0,4347.0
TT53603,2023-03-12,TT,622.0,189918.0,8.0,4355.0
TT53604,2023-03-19,TT,367.0,190285.0,6.0,4361.0
TT53605,2023-03-26,TT,450.0,190735.0,7.0,4368.0
TT53606,2023-04-02,TT,272.0,191007.0,4.0,4372.0
TT53608,2023-04-16,TT,250.0,191257.0,13.0,4385.0
TT53609,2023-04-23,TT,93.0,191350.0,2.0,4387.0
TT53611,2023-05-07,TT,146.0,191496.0,3.0,4390.0
TN53692,2020-03-22,TN,42.0,60.0,1.0,1.0
TN53693,2020-03-29,TN,218.0,278.0,7.0,8.0
TN53694,2020-04-05,TN,275.0,553.0,11.0,19.0
TN53695,2020-04-12,TN,132.0,685.0,9.0,28.0
TN53696,2020-04-19,TN,181.0,866.0,9.0,37.0
TN53697,2020-04-26,TN,73.0,939.0,1.0,38.0
TN53698,2020-05-03,TN,70.0,1009.0,4.0,42.0
TN53699,2020-05-10,TN,21.0,1030.0,3.0,45.0
TN53701,2020-05-24,TN,13.0,1048.0,2.0,47.0
TN53702,2020-05-31,TN,28.0,1076.0,1.0,48.0
TN53703,2020-06-07,TN,11.0,1087.0,1.0,49.0
TN53705,2020-06-21,TN,62.0,1156.0,1.0,50.0
TN53711,2020-08-02,TN,109.0,1552.0,1.0,51.0
TN53713,2020-08-16,TN,345.0,2023.0,3.0,54.0
TN53714,2020-08-23,TN,715.0,2738.0,14.0,68.0
TN53715,2020-08-30,TN,834.0,3572.0,8.0,76.0
TN53716,2020-09-06,TN,1204.0,4776.0,17.0,93.0
TN53717,2020-09-13,TN,1859.0,6635.0,14.0,107.0
TN53718,2020-09-20,TN,3101.0,9736.0,48.0,155.0
TN53719,2020-09-27,TN,5442.0,15178.0,52.0,207.0
TN53720,2020-10-04,TN,5766.0,20944.0,69.0,276.0
TN53721,2020-10-11,TN,10315.0,31259.0,180.0,456.0
TN53722,2020-10-18,TN,9283.0,40542.0,170.0,626.0
TN53723,2020-10-25,TN,9863.0,50405.0,251.0,877.0
TN53724,2020-11-01,TN,9408.0,59813.0,440.0,1317.0
TN53725,2020-11-08,TN,9730.0,69543.0,531.0,1848.0
TN53726,2020-11-15,TN,9796.0,79339.0,475.0,2323.0
TN53727,2020-11-22,TN,8132.0,87471.0,429.0,2752.0
TN53728,2020-11-29,TN,7509.0,94980.0,401.0,3153.0
TN53729,2020-12-06,TN,8011.0,102991.0,373.0,3526.0
TN53730,2020-12-13,TN,7402.0,110393.0,310.0,3836.0
TN53731,2020-12-20,TN,8758.0,119151.0,290.0,4126.0
TN53732,2020-12-27,TN,11079.0,130230.0,300.0,4426.0
TN53733,2021-01-03,TN,11749.0,141979.0,339.0,4765.0
TN53734,2021-01-10,TN,15535.0,157514.0,388.0,5153.0
TN53735,2021-01-17,TN,19717.0,177231.0,463.0,5616.0
TN53736,2021-01-24,TN,18083.0,195314.0,538.0,6154.0
TN53737,2021-01-31,TN,12154.0,207468.0,526.0,6680.0
TN53738,2021-02-07,TN,8708.0,216176.0,482.0,7162.0
TN53739,2021-02-14,TN,6328.0,222504.0,346.0,7508.0
TN53740,2021-02-21,TN,5139.0,227643.0,247.0,7755.0
TN53741,2021-02-28,TN,4972.0,232615.0,219.0,7974.0
TN53742,2021-03-07,TN,4413.0,237028.0,193.0,8167.0
TN53743,2021-03-14,TN,4229.0,241257.0,192.0,8359.0
TN53744,2021-03-21,TN,4148.0,245405.0,167.0,8526.0
TN53745,2021-03-28,TN,4298.0,249703.0,179.0,8705.0
TN53746,2021-04-04,TN,8632.0,258335.0,226.0,8931.0
TN53747,2021-04-11,TN,11962.0,270297.0,304.0,9235.0
TN53748,2021-04-18,TN,13679.0,283976.0,482.0,9717.0
TN53749,2021-04-25,TN,14596.0,298572.0,514.0,10231.0
TN53750,2021-05-02,TN,12162.0,310734.0,577.0,10808.0
TN53751,2021-05-09,TN,8778.0,319512.0,542.0,11350.0
TN53752,2021-05-16,TN,6320.0,325832.0,429.0,11779.0
TN53753,2021-05-23,TN,8267.0,334099.0,403.0,12182.0
TN53754,2021-05-30,TN,9275.0,343374.0,392.0,12574.0
TN53755,2021-06-06,TN,10408.0,353782.0,374.0,12948.0
TN53756,2021-06-13,TN,13265.0,367047.0,488.0,13436.0
TN53757,2021-06-20,TN,14128.0,381175.0,524.0,13960.0
TN53758,2021-06-27,TN,22318.0,403493.0,619.0,14579.0
TN53759,2021-07-04,TN,35452.0,438945.0,682.0,15261.0
TN53760,2021-07-11,TN,52076.0,491021.0,983.0,16244.0
TN53761,2021-07-18,TN,49777.0,540798.0,1162.0,17406.0
TN53762,2021-07-25,TN,28491.0,569289.0,1194.0,18600.0
TN53763,2021-08-01,TN,23592.0,592881.0,1258.0,19858.0
TN53764,2021-08-08,TN,17779.0,610660.0,1073.0,20931.0
TN53765,2021-08-15,TN,13280.0,623940.0,896.0,21827.0
TN53766,2021-08-22,TN,16957.0,640897.0,710.0,22537.0
TN53767,2021-08-29,TN,19690.0,660587.0,832.0,23369.0
TN53768,2021-09-05,TN,13460.0,674047.0,448.0,23817.0
TN53769,2021-09-12,TN,10972.0,685019.0,388.0,24205.0
TN53770,2021-09-19,TN,14909.0,699928.0,285.0,24490.0
TN53771,2021-09-26,TN,4986.0,704914.0,242.0,24732.0
TN53772,2021-10-03,TN,3069.0,707983.0,189.0,24921.0
TN53773,2021-10-10,TN,1654.0,709637.0,96.0,25017.0
TN53774,2021-10-17,TN,1136.0,710773.0,68.0,25085.0
TN53775,2021-10-24,TN,920.0,711693.0,64.0,25149.0
TN53776,2021-10-31,TN,888.0,712581.0,89.0,25238.0
TN53777,2021-11-07,TN,673.0,713254.0,34.0,25272.0
TN53778,2021-11-14,TN,2383.0,715637.0,36.0,25308.0
TN53779,2021-11-21,TN,546.0,716183.0,32.0,25340.0
TN53780,2021-11-28,TN,980.0,717163.0,23.0,25363.0
TN53781,2021-12-05,TN,1115.0,718278.0,35.0,25398.0
TN53782,2021-12-12,TN,1156.0,719434.0,29.0,25427.0
TN53783,2021-12-19,TN,1419.0,720853.0,33.0,25460.0
TN53784,2021-12-26,TN,1942.0,722795.0,63.0,25523.0
TN53785,2022-01-02,TN,5048.0,727843.0,53.0,25576.0
TN53786,2022-01-09,TN,13416.0,741259.0,79.0,25655.0
TN53787,2022-01-16,TN,39487.0,780746.0,122.0,25777.0
TN53788,2022-01-23,TN,66015.0,846761.0,177.0,25954.0
TN53789,2022-01-30,TN,54346.0,901107.0,275.0,26229.0
TN53790,2022-02-06,TN,39116.0,940223.0,383.0,26612.0
TN53791,2022-02-13,TN,24734.0,964957.0,453.0,27065.0
TN53792,2022-02-20,TN,21379.0,986336.0,383.0,27448.0
TN53793,2022-02-27,TN,10752.0,997088.0,295.0,27743.0
TN53794,2022-03-06,TN,8079.0,1005167.0,179.0,27922.0
TN53795,2022-03-13,TN,24061.0,1029228.0,124.0,28046.0
TN53796,2022-03-20,TN,534.0,1029762.0,19.0,28065.0
TN53797,2022-03-27,TN,3969.0,1033731.0,100.0,28165.0
TN53798,2022-04-03,TN,2153.0,1035884.0,158.0,28323.0
TN53799,2022-04-10,TN,1474.0,1037358.0,102.0,28425.0
TN53800,2022-04-17,TN,1310.0,1038668.0,84.0,28509.0
TN53801,2022-04-24,TN,864.0,1039532.0,24.0,28533.0
TN53802,2022-05-01,TN,661.0,1040193.0,17.0,28550.0
TN53803,2022-05-08,TN,519.0,1040712.0,16.0,28566.0
TN53804,2022-05-15,TN,1077.0,1041789.0,62.0,28628.0
TN53806,2022-05-29,TN,573.0,1042362.0,4.0,28632.0
TN53807,2022-06-05,TN,510.0,1042872.0,9.0,28641.0
TN53808,2022-06-12,TN,668.0,1043540.0,7.0,28648.0
TN53809,2022-06-19,TN,3163.0,1046703.0,22.0,28670.0
TN53811,2022-07-03,TN,5477.0,1052180.0,21.0,28691.0
TN53812,2022-07-10,TN,13947.0,1066127.0,57.0,28748.0
TN53813,2022-07-17,TN,20903.0,1087030.0,75.0,28823.0
TN53814,2022-07-24,TN,27340.0,1114370.0,119.0,28942.0
TN53815,2022-07-31,TN,14323.0,1128693.0,99.0,29041.0
TN53816,2022-08-07,TN,5967.0,1134660.0,64.0,29105.0
TN53817,2022-08-14,TN,4581.0,1139241.0,48.0,29153.0
TN53818,2022-08-21,TN,2532.0,1141773.0,56.0,29209.0
TN53819,2022-08-28,TN,1394.0,1143167.0,24.0,29233.0
TN53820,2022-09-04,TN,695.0,1143862.0,1.0,29234.0
TN53821,2022-09-11,TN,962.0,1144824.0,4.0,29238.0
TN53822,2022-09-18,TN,339.0,1145163.0,5.0,29243.0
TN53823,2022-09-25,TN,182.0,1145345.0,3.0,29246.0
TN53824,2022-10-02,TN,341.0,1145686.0,3.0,29249.0
TN53825,2022-10-09,TN,143.0,1145829.0,5.0,29254.0
TN53827,2022-10-23,TN,114.0,1146044.0,3.0,29257.0
TN53829,2022-11-06,TN,441.0,1146593.0,2.0,29259.0
TN53830,2022-11-13,TN,109.0,1146702.0,4.0,29263.0
TN53831,2022-11-20,TN,97.0,1146799.0,3.0,29266.0
TN53832,2022-11-27,TN,192.0,1146991.0,2.0,29268.0
TN53834,2022-12-11,TN,73.0,1147145.0,1.0,29269.0
TN53835,2022-12-18,TN,137.0,1147282.0,3.0,29272.0
TN53836,2022-12-25,TN,195.0,1147477.0,7.0,29279.0
TN53837,2023-01-01,TN,94.0,1147571.0,5.0,29284.0
TN53838,2023-01-08,TN,74.0,1147645.0,1.0,29285.0
TN53839,2023-01-15,TN,2469.0,1150114.0,3.0,29288.0
TN53840,2023-01-22,TN,103.0,1150217.0,3.0,29291.0
TN53841,2023-01-29,TN,61.0,1150278.0,11.0,29302.0
TN53842,2023-02-05,TN,78.0,1150356.0,6.0,29308.0
TN53843,2023-02-12,TN,121.0,1150477.0,4.0,29312.0
TN53844,2023-02-19,TN,129.0,1150606.0,14.0,29326.0
TN53845,2023-02-26,TN,187.0,1150793.0,4.0,29330.0
TN53846,2023-03-05,TN,169.0,1150962.0,1.0,29331.0
TN53847,2023-03-12,TN,164.0,1151126.0,10.0,29341.0
TN53848,2023-03-19,TN,207.0,1151333.0,4.0,29345.0
TN53849,2023-03-26,TN,260.0,1151593.0,10.0,29355.0
TN53850,2023-04-02,TN,239.0,1151832.0,7.0,29362.0
TN53851,2023-04-09,TN,201.0,1152033.0,1.0,29363.0
TN53852,2023-04-16,TN,229.0,1152262.0,4.0,29367.0
TN53853,2023-04-23,TN,221.0,1152483.0,11.0,29378.0
TN53854,2023-04-30,TN,129.0,1152612.0,9.0,29387.0
TN53855,2023-05-07,TN,265.0,1152877.0,11.0,29398.0
TN53856,2023-05-14,TN,186.0,1153063.0,9.0,29407.0
TN53857,2023-05-21,TN,98.0,1153161.0,5.0,29412.0
TN53858,2023-05-28,TN,100.0,1153261.0,3.0,29415.0
TN53859,2023-06-04,TN,62.0,1153323.0,5.0,29420.0
TN53860,2023-06-11,TN,38.0,1153361.0,3.0,29423.0
TR53936,2020-03-22,TR,941.0,947.0,21.0,21.0
TR53937,2020-03-29,TR,6455.0,7402.0,87.0,108.0
TR53938,2020-04-05,TR,16532.0,23934.0,393.0,501.0
TR53939,2020-04-12,TR,28233.0,52167.0,600.0,1101.0
TR53940,2020-04-19,TR,30162.0,82329.0,789.0,1890.0
TR53941,2020-04-26,TR,25444.0,107773.0,816.0,2706.0
TR53942,2020-05-03,TR,16602.0,124375.0,630.0,3336.0
TR53943,2020-05-10,TR,12740.0,137115.0,403.0,3739.0
TR53944,2020-05-17,TR,10952.0,148067.0,357.0,4096.0
TR53945,2020-05-24,TR,7619.0,155686.0,212.0,4308.0
TR53946,2020-05-31,TR,7417.0,163103.0,207.0,4515.0
TR53947,2020-06-07,TR,6115.0,169218.0,154.0,4669.0
TR53948,2020-06-14,TR,7459.0,176677.0,123.0,4792.0
TR53949,2020-06-21,TR,9816.0,186493.0,135.0,4927.0
TR53950,2020-06-28,TR,9390.0,195883.0,155.0,5082.0
TR53951,2020-07-05,TR,8727.0,204610.0,124.0,5206.0
TR53952,2020-07-12,TR,7371.0,211981.0,138.0,5344.0
TR53953,2020-07-19,TR,6736.0,218717.0,131.0,5475.0
TR53954,2020-07-26,TR,6456.0,225173.0,121.0,5596.0
TR53955,2020-08-02,TR,40346.0,265519.0,114.0,5710.0
TR53956,2020-08-09,TR,54863.0,320382.0,119.0,5829.0
TR53957,2020-08-16,TR,55605.0,375987.0,126.0,5955.0
TR53958,2020-08-23,TR,56025.0,432012.0,147.0,6102.0
TR53959,2020-08-30,TR,57142.0,489154.0,182.0,6284.0
TR53960,2020-09-06,TR,58274.0,547428.0,336.0,6620.0
TR53961,2020-09-13,TR,58517.0,605945.0,379.0,6999.0
TR53962,2020-09-20,TR,58823.0,664768.0,446.0,7445.0
TR53963,2020-09-27,TR,58728.0,723496.0,484.0,7929.0
TR53964,2020-10-04,TR,57158.0,780654.0,455.0,8384.0
TR53965,2020-10-11,TR,58127.0,838781.0,394.0,8778.0
TR53966,2020-10-18,TR,58757.0,897538.0,446.0,9224.0
TR53967,2020-10-25,TR,61216.0,958754.0,503.0,9727.0
TR53968,2020-11-01,TR,62693.0,1021447.0,525.0,10252.0
TR53969,2020-11-08,TR,63482.0,1084929.0,551.0,10803.0
TR53970,2020-11-15,TR,66426.0,1151355.0,615.0,11418.0
TR53971,2020-11-22,TR,76864.0,1228219.0,801.0,12219.0
TR53972,2020-11-29,TR,142929.0,1371148.0,1154.0,13373.0
TR53973,2020-12-06,TR,219546.0,1590694.0,1332.0,14705.0
TR53974,2020-12-13,TR,219115.0,1809809.0,1494.0,16199.0
TR53975,2020-12-20,TR,194476.0,2004285.0,1652.0,17851.0
TR53976,2020-12-27,TR,129088.0,2133373.0,1773.0,19624.0
TR53977,2021-01-03,TR,98662.0,2232035.0,1671.0,21295.0
TR53978,2021-01-10,TR,85083.0,2317118.0,1336.0,22631.0
TR53979,2021-01-17,TR,63547.0,2380665.0,1201.0,23832.0
TR53980,2021-01-24,TR,43663.0,2424328.0,1101.0,24933.0
TR53981,2021-01-31,TR,46573.0,2470901.0,932.0,25865.0
TR53982,2021-02-07,TR,53885.0,2524786.0,820.0,26685.0
TR53983,2021-02-14,TR,55110.0,2579896.0,692.0,27377.0
TR53984,2021-02-21,TR,51980.0,2631876.0,606.0,27983.0
TR53985,2021-02-28,TR,61288.0,2693164.0,520.0,28503.0
TR53986,2021-03-07,TR,76066.0,2769230.0,462.0,28965.0
TR53987,2021-03-14,TR,96782.0,2866012.0,456.0,29421.0
TR53988,2021-03-21,TR,126682.0,2992694.0,538.0,29959.0
TR53989,2021-03-28,TR,186421.0,3179115.0,964.0,30923.0
TR53990,2021-04-04,TR,265937.0,3445052.0,1155.0,32078.0
TR53991,2021-04-11,TR,353281.0,3798333.0,1624.0,33702.0
TR53992,2021-04-18,TR,414312.0,4212645.0,1906.0,35608.0
TR53993,2021-04-25,TR,378771.0,4591416.0,2403.0,38011.0
TR53994,2021-05-02,TR,257992.0,4849408.0,2493.0,40504.0
TR53995,2021-05-09,TR,166733.0,5016141.0,2242.0,42746.0
TR53996,2021-05-16,TR,90721.0,5106862.0,1791.0,44537.0
TR53997,2021-05-23,TR,71786.0,5178648.0,1534.0,46071.0
TR53998,2021-05-30,TR,57330.0,5235978.0,1200.0,47271.0
TR53999,2021-06-06,TR,46616.0,5282594.0,797.0,48068.0
TR54000,2021-06-13,TR,42841.0,5325435.0,600.0,48668.0
TR54001,2021-06-20,TR,39773.0,5365208.0,454.0,49122.0
TR54002,2021-06-27,TR,38936.0,5404144.0,402.0,49524.0
TR54003,2021-07-04,TR,36224.0,5440368.0,350.0,49874.0
TR54004,2021-07-11,TR,35926.0,5476294.0,326.0,50200.0
TR54005,2021-07-18,TR,45745.0,5522039.0,295.0,50495.0
TR54006,2021-07-25,TR,65339.0,5587378.0,371.0,50866.0
TR54007,2021-08-01,TR,139667.0,5727045.0,432.0,51298.0
TR54008,2021-08-08,TR,168796.0,5895841.0,723.0,52021.0
TR54009,2021-08-15,TR,163965.0,6059806.0,884.0,52905.0
TR54010,2021-08-22,TR,137235.0,6197041.0,1235.0,54140.0
TR54011,2021-08-29,TR,132508.0,6329549.0,1618.0,55758.0
TR54012,2021-09-05,TR,149114.0,6478663.0,1846.0,57604.0
TR54013,2021-09-12,TR,158236.0,6636899.0,1825.0,59429.0
TR54014,2021-09-19,TR,183962.0,6820861.0,1756.0,61185.0
TR54015,2021-09-26,TR,192778.0,7013639.0,1605.0,62790.0
TR54016,2021-10-03,TR,197277.0,7210916.0,1519.0,64309.0
TR54017,2021-10-10,TR,205266.0,7416182.0,1514.0,65823.0
TR54018,2021-10-17,TR,213981.0,7630163.0,1447.0,67270.0
TR54019,2021-10-24,TR,196850.0,7827013.0,1475.0,68745.0
TR54020,2021-10-31,TR,182027.0,8009040.0,1507.0,70252.0
TR54021,2021-11-07,TR,197335.0,8206375.0,1517.0,71769.0
TR54022,2021-11-14,TR,180167.0,8386542.0,1403.0,73172.0
TR54023,2021-11-21,TR,163835.0,8550377.0,1519.0,74691.0
TR54024,2021-11-28,TR,174023.0,8724400.0,1395.0,76086.0
TR54025,2021-12-05,TR,157360.0,8881760.0,1376.0,77462.0
TR54026,2021-12-12,TR,140463.0,9022223.0,1361.0,78823.0
TR54027,2021-12-19,TR,131986.0,9154209.0,1275.0,80098.0
TR54028,2021-12-26,TR,132777.0,9286986.0,1205.0,81303.0
TR54029,2022-01-02,TR,232295.0,9519281.0,1103.0,82406.0
TR54030,2022-01-09,TR,397444.0,9916725.0,1027.0,83433.0
TR54031,2022-01-16,TR,486339.0,10403064.0,1057.0,84490.0
TR54032,2022-01-23,TR,478562.0,10881626.0,1155.0,85645.0
TR54033,2022-01-30,TR,556850.0,11438476.0,1271.0,86916.0
TR54034,2022-02-06,TR,712091.0,12150567.0,1441.0,88357.0
TR54035,2022-02-13,TR,683967.0,12834534.0,1682.0,90039.0
TR54036,2022-02-20,TR,599596.0,13434130.0,1916.0,91955.0
TR54037,2022-02-27,TR,541259.0,13975389.0,1895.0,93850.0
TR54038,2022-03-06,TR,350828.0,14326217.0,1400.0,95250.0
TR54039,2022-03-13,TR,208022.0,14534239.0,1012.0,96262.0
TR54040,2022-03-20,TR,146597.0,14680836.0,860.0,97122.0
TR54041,2022-03-27,TR,108647.0,14789483.0,589.0,97711.0
TR54042,2022-04-03,TR,96227.0,14885710.0,412.0,98123.0
TR54043,2022-04-10,TR,67655.0,14953365.0,264.0,98387.0
TR54044,2022-04-17,TR,38304.0,14991669.0,190.0,98577.0
TR54045,2022-04-24,TR,24601.0,15016270.0,128.0,98705.0
TR54046,2022-05-01,TR,15823.0,15032093.0,97.0,98802.0
TR54047,2022-05-08,TR,9806.0,15041899.0,66.0,98868.0
TR54048,2022-05-15,TR,11269.0,15053168.0,53.0,98921.0
TR54049,2022-05-22,TR,9225.0,15062393.0,35.0,98956.0
TR54050,2022-05-29,TR,7607.0,15070000.0,30.0,98986.0
TR54051,2022-06-05,TR,7320.0,15077320.0,18.0,99004.0
TR54052,2022-06-12,TR,7555.0,15084875.0,23.0,99027.0
TR54053,2022-06-19,TR,10956.0,15095831.0,15.0,99042.0
TR54054,2022-06-26,TR,26635.0,15122466.0,13.0,99055.0
TR54055,2022-07-03,TR,57114.0,15179580.0,29.0,99084.0
TR54056,2022-07-10,TR,117096.0,15296676.0,31.0,99115.0
TR54057,2022-07-17,TR,226532.0,15523208.0,94.0,99209.0
TR54058,2022-07-24,TR,365422.0,15888630.0,158.0,99367.0
TR54059,2022-07-31,TR,406321.0,16294951.0,336.0,99703.0
TR54060,2022-08-07,TR,232254.0,16527205.0,381.0,100084.0
TR54061,2022-08-14,TR,143777.0,16670982.0,341.0,100425.0
TR54062,2022-08-21,TR,80022.0,16751004.0,228.0,100653.0
TR54063,2022-08-28,TR,45882.0,16796886.0,206.0,100859.0
TR54064,2022-09-04,TR,32191.0,16829077.0,141.0,101000.0
TR54065,2022-09-11,TR,22441.0,16851518.0,89.0,101089.0
TR54066,2022-09-18,TR,21411.0,16872929.0,73.0,101162.0
TR54067,2022-09-25,TR,22729.0,16895658.0,38.0,101200.0
TR54068,2022-10-02,TR,23116.0,16918774.0,24.0,101224.0
TR54069,2022-10-09,TR,18723.0,16937497.0,38.0,101262.0
TR54070,2022-10-16,TR,15482.0,16952979.0,25.0,101287.0
TR54071,2022-10-23,TR,11808.0,16964787.0,42.0,101329.0
TR54072,2022-10-30,TR,11083.0,16975870.0,25.0,101354.0
TR54073,2022-11-06,TR,13508.0,16989378.0,30.0,101384.0
TR54074,2022-11-13,TR,15299.0,17004677.0,35.0,101419.0
TC54427,2020-04-12,TC,3.0,8.0,1.0,1.0
TC54439,2020-07-05,TC,29.0,45.0,1.0,2.0
TC54447,2020-08-30,TC,143.0,490.0,1.0,3.0
TC54448,2020-09-06,TC,101.0,591.0,2.0,5.0
TC54452,2020-10-04,TC,15.0,695.0,1.0,6.0
TC54468,2021-01-24,TC,165.0,1244.0,1.0,7.0
TC54469,2021-01-31,TC,215.0,1459.0,1.0,8.0
TC54470,2021-02-07,TC,195.0,1654.0,1.0,9.0
TC54471,2021-02-14,TC,179.0,1833.0,3.0,12.0
TC54472,2021-02-21,TC,165.0,1998.0,2.0,14.0
TC54475,2021-03-14,TC,28.0,2200.0,1.0,15.0
TC54477,2021-03-28,TC,35.0,2325.0,2.0,17.0
TC54488,2021-06-13,TC,1.0,2421.0,1.0,18.0
TC54497,2021-08-15,TC,48.0,2562.0,1.0,19.0
TC54499,2021-08-29,TC,30.0,2637.0,1.0,20.0
TC54502,2021-09-19,TC,47.0,2800.0,1.0,21.0
TC54503,2021-09-26,TC,30.0,2830.0,1.0,22.0
TC54504,2021-10-03,TC,29.0,2859.0,1.0,23.0
TC54512,2021-11-28,TC,20.0,3096.0,1.0,24.0
TC54513,2021-12-05,TC,7.0,3103.0,1.0,25.0
TC54516,2021-12-26,TC,72.0,3235.0,1.0,26.0
TC54519,2022-01-16,TC,1076.0,4956.0,4.0,30.0
TC54520,2022-01-23,TC,568.0,5524.0,3.0,33.0
TC54521,2022-01-30,TC,168.0,5692.0,1.0,34.0
TC54522,2022-02-06,TC,86.0,5778.0,1.0,35.0
TC54524,2022-02-20,TC,20.0,5843.0,1.0,36.0
TC54572,2023-01-22,TC,43.0,6522.0,2.0,38.0
TC54594,2023-06-25,TC,4.0,6608.0,1.0,39.0
TV54837,2023-06-18,TV,2.0,2943.0,1.0,1.0
UG54930,2020-07-26,UG,52.0,1115.0,2.0,2.0
UG54931,2020-08-02,UG,67.0,1182.0,2.0,4.0
UG54932,2020-08-09,UG,101.0,1283.0,3.0,7.0
UG54933,2020-08-16,UG,217.0,1500.0,11.0,18.0
UG54934,2020-08-23,UG,763.0,2263.0,7.0,25.0
UG54935,2020-08-30,UG,665.0,2928.0,11.0,36.0
UG54936,2020-09-06,UG,739.0,3667.0,15.0,51.0
UG54937,2020-09-13,UG,1132.0,4799.0,11.0,62.0
UG54938,2020-09-20,UG,1488.0,6287.0,13.0,75.0
UG54939,2020-09-27,UG,1243.0,7530.0,8.0,83.0
UG54940,2020-10-04,UG,1278.0,8808.0,15.0,98.0
UG54941,2020-10-11,UG,993.0,9801.0,12.0,110.0
UG54942,2020-10-18,UG,789.0,10590.0,8.0,118.0
UG54943,2020-10-25,UG,853.0,11443.0,11.0,129.0
UG54944,2020-11-01,UG,1300.0,12743.0,11.0,140.0
UG54945,2020-11-08,UG,1662.0,14405.0,27.0,167.0
UG54946,2020-11-15,UG,1615.0,16020.0,13.0,180.0
UG54947,2020-11-22,UG,1949.0,17969.0,23.0,203.0
UG54948,2020-11-29,UG,2178.0,20147.0,23.0,226.0
UG54949,2020-12-06,UG,2354.0,22501.0,15.0,241.0
UG54950,2020-12-13,UG,5034.0,27535.0,17.0,258.0
UG54951,2020-12-20,UG,3656.0,31191.0,19.0,277.0
UG54952,2020-12-27,UG,2624.0,33815.0,21.0,298.0
UG54953,2021-01-03,UG,2107.0,35922.0,7.0,305.0
UG54954,2021-01-10,UG,1820.0,37742.0,6.0,311.0
UG54955,2021-01-17,UG,677.0,38419.0,4.0,315.0
UG54956,2021-01-24,UG,730.0,39149.0,4.0,319.0
UG54957,2021-01-31,UG,430.0,39579.0,2.0,321.0
